QUEST_UNUSED_20150317_000001	なるほど、パードナーマスターへの道だな。武運を祈る！	아하, 파드너 마스터에게로 가는 길이로군. 무운을 빕지요.	
QUEST_UNUSED_20151022_001466	参拝はいつもしてる	참배는 평소에도 하고 있다고 한다	
QUEST_UNUSED_20151022_001467	薬草採り遂行[プリースト転職]	약초 캐기 수행[프리스트 전직]	
QUEST_UNUSED_20151022_001468	どんな課題でも構わない	어떤 과제든 내달라고 한다	
QUEST_UNUSED_20151022_001469	面倒なことはしたくない	번거로운 일은 피하고 싶다고 한다	
QUEST_UNUSED_20151022_001470	ボコルといえば…[ボコル転職]	보코르라면 역시...[보코르 전직]	
QUEST_UNUSED_20151022_001471	人形師なの？	혹시 인형 만들기냐고 묻는다	
QUEST_UNUSED_20151022_001472	興味無い	관심없다고 한다	
QUEST_UNUSED_20151022_001473	創作には道具が必要[ティルトルビー転職](1)	창작에는 도구가 필요하지[딥디르비 전직](1)	
QUEST_UNUSED_20151022_001474	どんなことか尋ねる	어떤 일이냐고 묻는다	
QUEST_UNUSED_20151022_001475	ささいなことは直接どうぞ	사소한 것은 직접 하라고 한다	
QUEST_UNUSED_20151022_001476	創作には道具が必要[ティルトルビー転職](2)	창작에는 도구가 필요하지[딥디르비 전직](2)	
QUEST_UNUSED_20151022_001477	材料が入るまで待つ	재료가 들어올 때까지 기다리겠다고 한다	
QUEST_UNUSED_20151022_001478	創作には道具が必要[ティルトルビー転職](3)	창작에는 도구가 필요하지[딥디르비 전직](3)	
QUEST_UNUSED_20151022_001479	ハイランダーの極意[ハイランダー転職]	하이랜더의 극의[하이랜더 전직]	
QUEST_UNUSED_20151022_001480	どうかお願いしたい	부디 부탁한다고 한다	
QUEST_UNUSED_20151022_001481	もう十分強い	이 정도면 이미 충분히 강하다고 한다	
QUEST_UNUSED_20151022_001482	自分の限界を確認する[ペルタスト転職]	자신의 한계를 확인하기[펠타스타 전직]	
QUEST_UNUSED_20151022_001483	頼む	부탁드린다고 한다	
QUEST_UNUSED_20151022_001484	もうやめる	이제 그만두겠다고 한다	
QUEST_UNUSED_20151022_001485	失くし物探し[ホプライト転職]	분실물 되찾기[하플라이트 전직]	
QUEST_UNUSED_20151022_001486	もちろん	물론이라고 한다	
QUEST_UNUSED_20151022_001487	まだ足りない	아직 부족하다고 한다	
QUEST_UNUSED_20151022_001488	純粋に力だけで[バーバリアン転職]	오로지 순수한 힘만으로[바바리안 전직]	
QUEST_UNUSED_20151022_001489	教えを受けたい	가르침을 달라고 한다	
QUEST_UNUSED_20151022_001490	もう十分学んだ	배울만큼 배운 것 같다고 한다	
QUEST_UNUSED_20151022_001491	立ちはだかる鉄壁のように[ロデレロ転職]	우뚝 선 철벽처럼[로델레로 전직]	
QUEST_UNUSED_20151022_001492	間違いない槍の腕[カタフラクト転職]	거칠 것 없는 창솜씨[캐터프랙트 전직]	
QUEST_UNUSED_20151022_001493	炎による浄化[クリヴィス転職]	불에 의한 정화[크리비 전직]	
QUEST_UNUSED_20151022_001494	当然受ける	당연히 받겠다고 한다	QUEST_LV_0200_20150401_005935	All prepared	준비가 되었다고 한다	
QUEST_UNUSED_20151022_001495	もう試験はうんざりだ	더 이상 시험은 싫다고 한다	QUEST_LV_0100_20150317_003801	Give me some time	잠시 시간을 달라고 한다	
QUEST_UNUSED_20151022_001496	身を守る最低限の力[プリースト転職]	호신을 위한 최소한의 힘[프리스트 전직]	
QUEST_UNUSED_20151022_001497	どうやって見せましょう	어떻게 보여드리면 될지 묻는다	
QUEST_UNUSED_20151022_001498	力を使うことは無理	힘 쓰는 일은 무리라고 한다	
QUEST_UNUSED_20151022_001499	彼らが残したもの[ボコル転職]	그들이 남긴 것[보코르 전직]	
QUEST_UNUSED_20151022_001500	レア素材集め[ティルトルビー転職]	희귀 소재 구하기[딥디르비 전직]	
QUEST_UNUSED_20151022_001501	材料はどれですか？	어떤 재료냐고 묻는다	
QUEST_UNUSED_20151022_001502	それは嫌です	과제를 떠맡기 싫다고 한다	
QUEST_UNUSED_20151022_001503	能力を借りる[サドゥー転職]	능력 빌리기[사두 전직]	
QUEST_UNUSED_20151022_001504	考えてみたけれど不可能だ	다시 생각해보니 좀 꺼림직하다고 한다	
QUEST_UNUSED_20151022_001505	王国が求める力[パラディン転職]	왕국이 필요로하는 힘[팔라딘 전직]	
QUEST_UNUSED_20151022_001506	力なら十分ある	힘이라면 충분하다고 자신한다	
QUEST_UNUSED_20151022_001507	自分はもっと純粋な聖職を望んでいる	자신은 좀 더 순수한 성직을 원한다고 한다	
QUEST_UNUSED_20151022_001508	先輩達の痕跡[ホプライト転職]	선배들의 흔적[하플라이트 전직]	
QUEST_UNUSED_20151022_001509	まだ修行が足りない	아직 수련이 부족하다고 한다	
QUEST_UNUSED_20151022_001510	時には戦友がいなくとも[ロデレロ転職]	때로는 전우없이[로델레로 전직]	
QUEST_UNUSED_20151022_001511	それが強くなる方法ならば従う	그것이 강해지는 방법이라면 따르겠다고 한다	
QUEST_UNUSED_20151022_001512	どうして長所を捨てるのか理解できない	왜 강점을 포기하는지 이해 못하겠다고 한다	
QUEST_UNUSED_20151022_001513	パートナーと共に[カタフラクト転職]	파트너와 함께[캐터프랙트 전직]	
QUEST_UNUSED_20151022_001514	お願いします	시켜만 달라고 한다	
QUEST_UNUSED_20151022_001515	もうやめたい	이제 그만두고 싶다고 한다	
QUEST_UNUSED_20151022_001516	学んで身に付けて応用する[ボコル転職]	배우고 익히고 응용하기[보코르 전직]	
QUEST_UNUSED_20151022_001517	感謝します	감사하다고 한다	
QUEST_UNUSED_20151022_001518	まだ無理	아직은 무리라고 한다	
QUEST_UNUSED_20151022_001519	女神像を修復する[ティルトルビー転職](1)	여신상 보수하기[딥디르비 전직](1)	
QUEST_UNUSED_20151022_001520	もちろん挑戦する	물론 도전하겠다고 한다	
QUEST_UNUSED_20151022_001521	もう十分学んだ	이미 배운 것으로도 충분하다고 한다	
QUEST_UNUSED_20151022_001522	女神像を修復する[ティルトルビー転職](2)	여신상 보수하기[딥디르비 전직](2)	
QUEST_UNUSED_20151022_001523	与えられた能力で施しを[サドゥー転職]	주어진 능력을 베풀기[사두 전직]	
QUEST_UNUSED_20151022_001524	苦境を克服する[パラディン転職]	곤경을 극복하기[팔라딘 전직]	
QUEST_UNUSED_20151022_001525	これ以上強いモンスターは無理	더 강한 몬스터는 무리라고 한다	QUEST_JOBSTEP_20150317_001068	I need more time to think	좀 더 생각해 보겠다고 한다	
QUEST_UNUSED_20151022_001526	他者を率いる力[ロデレロ転職]	타인을 이끄는 힘[로델레로 전직]	
QUEST_UNUSED_20151022_001527	全てを貫く者[カタフラクト転職]	모든 것을 관통하는 자[캐터프랙트 전직]	
QUEST_UNUSED_20151022_001528	苦痛の原因を減らす[サドゥー転職]	고통의 원인 줄이기[사두 전직]	
QUEST_UNUSED_20151022_001529	高潔な力[パラディン転職]	고결한 힘[팔라딘 전직]	
QUEST_UNUSED_20151022_001530	証明する方法を訪ねる	증명할 방법을 묻는다	
QUEST_UNUSED_20151022_001531	あえて証明したくない	굳이 증명하고 싶지 않다고 한다	
QUEST_UNUSED_20151022_001532	実は…啓示者なんです	자신이 계시자임을 밝힌다	
QUEST_UNUSED_20151022_001533	壊してみる	파괴해보겠다고 한다	
QUEST_UNUSED_20151022_001534	難しそうだ	어려워 보인다고 한다	
QUEST_UNUSED_20151022_001535	破壊して来る	파괴하고 오겠다고 한다	
QUEST_UNUSED_20151022_001536	魔族の血液を撒いています	마족의 혈액을 뿌리는 중	
QUEST_UNUSED_20151022_001537	これ以上は無理	더 이상은 무리라고 한다	
QUEST_UNUSED_20151022_001538	突然モンスターたちが集まって来て柱を攻撃します！柱を守ってください。	갑자기 몬스터들이 몰려와서 기둥을 공격합니다! 기둥을 지키세요.	QUEST_UNUSED_20151001_000692	モンスターたちが集まって来て柱を攻撃します！柱を守ってください。	몬스터들이 몰려와서 기둥을 공격합니다! 기둥을 지키세요.	
QUEST_UNUSED_20151022_001539	黒い粉にモンスターたちが反応したのでしょうか？モンスターを全部倒したので、柱に付いている黒い粉を全て落としましょう。	검은 가루에 몬스터들이 반응한 걸까요? 몬스터들을 모두 물리쳤으니 기둥에 붙어 있던 검은 가루를 모두 털어내 봅시다.	QUEST_UNUSED_20151001_000694	モンスターたちが集まった理由は、この黒い粉がエサのように見えたからでしょうか？モンスターを全部倒したので、柱に付いている黒い粉を落としましょう。	몬스터들이 몰려 들었던 이유는 이 검은 가루가 먹이처럼 보였기 때문이었을까요? 몬스터들을 모두 물리쳤으니 기둥에 붙어 있던 검은 가루들을 모두 털어내 봅시다.	
QUEST_UNUSED_20151022_001540	夜光油収集	야광 기름 수집	QUEST_UNUSED_20151001_000696	モンスターの油を集める	몬스터 기름 구하기	
QUEST_UNUSED_20151022_001541	神秘的な光を発する結晶でも文字を確認できませんでした。周辺のモンスターから手に入る夜光油が必要です。	신비한 빛을 내는 결정으로도 글귀를 확인 할 수 없었습니다. 주변의 몬스터에게서 구할 수 있는 야광 기름이 필요할 것 같습니다.	QUEST_UNUSED_20151016_000835	神秘的な光を発する結晶が十分な光を放つにはモンスターの油が必要なようです。モンスターを狩ってモンスターの油を集めましょう。	신비한 빛을 내는 결정 충분한 빛을 내려면 몬스터 기름이 있어야 할 것 같습니다. 몬스터를 사냥하여 몬스터 기름을 모으세요.	
QUEST_UNUSED_20151022_001542	夜光油を集めました。もう一度柱のところへ行って柱に刻まれた文字を読んでみましょう。	야광 기름을 모두 모았습니다. 다시 기둥으로 가서 기둥에 새겨진 글귀를 읽어 봅시다.	QUEST_UNUSED_20151016_000836	モンスターの油を集めました。柱のところへ行って神秘的な光を発する結晶の光で柱に刻まれた文字を読んでみましょう。	몬스터 기름을 모두 모았습니다. 기둥으로 가져 가서 신비한 빛을 내는 결정의 빛으로 기둥에 새겨진 글귀를 읽어 봅시다.	
QUEST_UNUSED_20151022_001543	モンスターから夜光油獲得	몬스터에게서 야광 기름 획득	QUEST_UNUSED_20151001_000700	モンスターを退治してモンスターの油獲得	몬스터를 처치하여 몬스터 기름 획득	
QUEST_UNUSED_20151022_001544	特別な数字を言えば、柱の文字を読むことができそうです。特定の色の柱からヒントを手に入れ、 柱の近くでチャット欄に数字を入力してください。	특별한 숫자를 말하면 기둥의 글귀를 읽을 수 있는 것 같습니다. 특정 색상의 기둥에서 힌트를 얻은 뒤, 기둥 가까이에서 채팅창으로 숫자를 입력하세요.	QUEST_UNUSED_20151016_000837	ガルエット平野のどこかで手に入れたヒントの数字を言えば、柱の文字を読むことができると書いてあります。柱の近くでチャット欄に数字を入力してください。特定の色の柱からヒントを獲得できます。	갈르엣 평야의 어딘가에서 얻은 힌트 숫자를 말하면 기둥의 글귀를 읽을 수 있다고 씌여 있는 것 같습니다. 기둥 가까이에서 채팅창에 숫자를 입력하세요. 특정 색상의 기둥에서 힌트를 얻을 수 있습니다.	
QUEST_UNUSED_20151022_001545	柱に何か刻まれていることが見えました。近付いて読んでください。	기둥에 뭔가 새겨져 있는 것이 보이기 시작했습니다. 가까히 다가가 읽어 보세요.	QUEST_UNUSED_20151001_000704	柱に何か刻まれているのが見えて来ました。読んでみてください！	기둥에 뭔가 새겨져 있는 것이 보이기 시작했습니다! 읽어 보세요!	
QUEST_UNUSED_20151022_001546	どこからか突然柱が現れました。消えてしまう前に調べてみましょう。	어디선가 갑자기 기둥이 나타났습니다. 다시 사라지기 전에 다가가 살펴 보세요.	QUEST_UNUSED_20151001_000705	柱が現れたようです！近寄って調べてください。	기둥이 나타난 듯 합니다! 다가가 살펴 보세요.	
QUEST_UNUSED_20151022_001547	光るコケ採集	빛나는 이끼 채집	QUEST_UNUSED_20151001_000706	柱を補修する	기둥 보수 하기	
QUEST_UNUSED_20151022_001548	召喚された柱の文字を読むには、光るコケが必要です。ただし、5分以内に戻らないと柱が消えてしまうので、急いでください。	소환된 기둥의 글귀를 읽으려면 빛나는 이끼가 필요할 것 같습니다. 단, 5분 안에 돌아오지 않으면 기둥은 다시 사라지니 서두르세요.	QUEST_UNUSED_20151001_000707	召喚の柱の文字を読むには、光るコケが必要です。近くで集めてください。ただし、5分以内に戻らないと、柱がまた現れるまで待たなければならないので、急ぎましょう。	소환 기둥에 글귀를 읽으려면 빛나는 이끼가 필요할 것 같습니다. 주변에서 구해 보세요. 단, 5분 안에 돌아오지 않으면 기둥은 다음번 나타날 때 까지 기다려야 하니 서두르세요.	
QUEST_UNUSED_20151022_001549	これで柱の文字を読めるようになりました。柱のところへ戻って文字を読んでみましょう。	이제 기둥의 글귀를 읽을 수 있을 것 같습니다. 기둥으로 다시 돌아가 읽어 보세요.	QUEST_UNUSED_20151001_000709	柱の文字を読むことができそうです。柱のところへ行って読んでみましょう。	이제 기둥의 글귀를 읽을 수 있을 것 같습니다. 기둥으로 가서 읽어 보세요.	
QUEST_UNUSED_20151022_001550	粘性のある液体収集	점성 있는 액체 수집	
QUEST_UNUSED_20151022_001551	触れてもいないのに柱が崩れてしまいました。柱を修理しなければならなくなったので、周辺のモンスターから粘性のある液体を集めてきましょう。	건드리지도 않았는데 기둥이 무너져 버렸습니다. 기둥을 수리해야 할 것 같으니, 주변의 몬스터에게서 점성 있는 액체를 구해 옵시다.	QUEST_UNUSED_20151001_000712	触れてもいないのに、柱が崩れてしまいました。柱を修理しなければならないので、周辺にいるモンスターから粘性のある液体を集めましょう。	건드리지도 않았는데 기둥이 무너져 버렸습니다. 기둥을 수리해야 할 것 같으니, 주변에 매우 흔한 몬스터의 점성 있는 액체를 구해 옵시다.	
QUEST_UNUSED_20151022_001552	柱を修理する	기둥 수리	QUEST_UNUSED_20151001_000713	柱を修理する	기둥 수리하기	
QUEST_UNUSED_20151022_001553	粘性のある液体を集めました。戻って柱を修理しましょう。	점성 있는 액체를 모두 모았습니다. 다시 돌아가서 기둥을 수리해 보세요.	QUEST_UNUSED_20151001_000714	粘性のある液体を集めました。戻って柱を修理してください。	점성 있는 액체를 모두 모았습니다. 이제 돌아가서 기둥을 수리해 보세요.	
QUEST_UNUSED_20151022_001554	パサカ峡谷で碑石を観察している人がいます。会ってみましょう。	파사카 협곡에서 비석을 관찰하는 사람이 보입니다. 한 번 만나 보세요.	QUEST_LV_0100_20151001_009101	Someone is requesting your help at Pasaka Plateau. Meet him.	파사카 협곡의 누군가가 도움을 요청하는 것 같습니다. 만나 보세요.	
QUEST_UNUSED_20151022_001555	危機に陥ったアルビナス救出	위험에 빠진 알비나스 구출	
QUEST_UNUSED_20151022_001556	ウサスの丘にあるネストス派の碑石を破壊する	우사스 언덕에 있는 네스토스파의 비석 파괴	
QUEST_UNUSED_20151022_001557	アナストス派のアルビナスは、赤い気を放つ碑石は汚染されていてモンスターを呼び集めているのだと言います。ウサスの丘へ行って汚染された碑石を破壊してください。	알비나는 붉은 기운을 내뿜는 비석은 오염된 것으로, 몬스터를 불러 모으고 있다고 합니다. 우사스 언덕으로 가서 오염된 비석을 파괴하세요.	
QUEST_UNUSED_20151022_001558	ウサスの丘でアルビナスが言っていた汚染されたネストス派の碑石を見つけました。すぐに破壊してください。	우사스 언덕에 알비나스가 말한 오염된 네스토스파의 비석이 보입니다. 어서 파괴하세요.	
QUEST_UNUSED_20151022_001559	破壊された碑石を確認	파괴된 비석 확인	QUEST_LV_0100_20151016_010129	Check the destroyed tombstone	파괴된 비석 확인 하기	
QUEST_UNUSED_20151022_001560	アルビナスに言われた通り、碑石を破壊しました。もう一度調べてください。	알비나스가 시킨 대로 비석을 파괴했습니다. 다시 한 번 살펴 보세요.	QUEST_LV_0100_20151016_010130	Destroyed the tombstone like Albinas has told you to. Check it again.	알비나스의 말 대로 비석을 파괴했습니다. 다시 한 번 살펴 보세요.	
QUEST_UNUSED_20151022_001561	アルビナスに報告	알비나스에게 보고	QUEST_LV_0100_20151001_009114	Report to Albinas	알비나스에게 보고 하기	
QUEST_UNUSED_20151022_001562	アルビナスに言われた通り、碑石を破壊しました。アルビナスのところに戻ってください。	알비나스의 말대로 비석을 파괴했습니다. 이제 알비나스에게 돌아가세요.	QUEST_LV_0100_20151016_010131	Destroyed the tombstone just like Albinas told you to. Now, go back to Albinas.	알비나스의 말 대로 비석을 파괴했습니다. 이제 알비나스에게 돌아가세요.	
QUEST_UNUSED_20151022_001563	アルビナスのところに戻って事実を確認する	알비나스에게 돌아가서 사실 확인하기	
QUEST_UNUSED_20151022_001564	ダミヨナスに我々の碑石は汚染などされていない、そんな嘘を言ったのは誰だと叱責されました。アルビナスのところに戻ってこのことを伝え、こちらへ連れて来た方が良さそうです。	다미요나스는 화를 내며 자신들의 비석은 오염된 것이 아니라며 그런 오해를 불러 일으킨 사람이 누구냐며 노발대발 합니다. 알비나스에게 돌아가 이 사실을 전하고, 이쪽으로 데려와야 할 것 같습니다.	
QUEST_UNUSED_20151022_001565	アルビナスは姿を消していました。ダミヨナスのところへ戻って状況を説明しましょう。	알비나스는 이미 사라진 뒤입니다. 다미요나스에게 돌아가서 해명을 해야 할 것 같습니다.	QUEST_LV_0100_20151016_010135	Albinas is not in the place he was before. Return to Damijonas and explain the situation.	알비나스를 만났던 자리에 알비나스는 없었습니다. 다미요나스에게 돌아가서 상황 설명을 하세요.	
QUEST_UNUSED_20151022_001566	ダミヨナスへの謝罪を兼ねてダミヨナスの仕事を手伝いましょう。ダミヨナスと話してください。	다미요나스에게 사과의 의미로 다미요나스의 일을 도와 주어야 할 것 같습니다. 다미요나스와 다시 대화해 보세요.	QUEST_LV_0100_20151016_010138	The scolding from Damijonas was a long and harsh one. But it's finished now. Ask him what you can do.	다미요나스의 훈계를 모두 들었으니 다시 말을 걸어서, 자신이 해야 할 일이 없겠느냐고 물어 보세요.	
QUEST_UNUSED_20151022_001567	ダミヨナスに責任を持って碑石を修復すると言ってみましょう。	다미요나스에게 책임지고 이 비석을 복구하겠다고 말해보세요.	QUEST_LV_0100_20151016_010140	Tell Damijonas, you will restore the tombstone.	다미요나스에게, 이 비석을 복구 하겠다고 해 보세요.	
QUEST_UNUSED_20151022_001568	修復の資材に使う石を収集	복구 자재로 쓸 돌 수집	
QUEST_UNUSED_20151022_001569	碑石を修復するに、資材用の石材が必要です。良さそうな石を集めてネストス派のキャンプに届けましょう。	비석을 복구하려면 자재용 석재가 필요합니다. 적당한 돌을 구해 네스토스파의 캠프로 가져가세요.	QUEST_LV_0100_20151016_010141	Obtain some stones that can be used to restore the tombstone, bring them to Nestos Camp. They will turn them into the materials for the restoration	복구 자재로 쓰일 만한 돌을 구해서 네스토스파의 캠프로 가져 가서 부탁하면 복구용 자재로 다듬어 준다고 하니 어서 가 봅시다.	
QUEST_UNUSED_20151022_001570	ネストス派のキャンプにいるエデュナスに頼む	네스토스파의 캠프에 있는 에뒤나스에게 부탁	QUEST_LV_0100_20151001_009125	Ask Eduinas	에뒤나스에게 부탁하기	
QUEST_UNUSED_20151022_001571	資材として使えそうな石を集めました。{nl}ネストス派のキャンプにいるエデュナスに碑石修復用の資材に加工してもらいましょう。	자재로 쓰일 만한 돌을 모두 구했습니다. 네스토스파의 캠프에 있는 에뒤나스에게 비석 복구용 자재로 다듬어 달라고 부탁해 보세요.	QUEST_LV_0100_20151001_009126	Acquired all the stones that could be used for materials. As Damijonas told you, ask Eduinas to polish them to be used for the restoration of the sanctum.	자재로 쓰일 만한 돌을 모두 구했습니다. 다미요나스가 말한 대로 이것을 성소 복구용 자재로 다듬어 달라고, 네스토스파의 에뒤나스에게 부탁해 보세요.	
QUEST_UNUSED_20151022_001572	…これまでのいきさつをエデュナスに説明しなければならないようです。	그동안의 일들을 에뒤나스에게 설명해야 할 듯합니다.	QUEST_LV_0100_20151001_009128	You would have to explain what has happened until now to Eduinas.	그동안의 일들을 에뒤나스에게 설명해야 할 듯 합니다.	
QUEST_UNUSED_20151022_001573	周辺のモンスター退治	주변의 몬스터 정리	QUEST_LV_0100_20151001_009129	Defeat the monsters	몬스터 정리하기	
QUEST_UNUSED_20151022_001574	エデュナスは碑石が壊されたと聞いて、機嫌を損ねたようです。とにかく、ダミヨナスに頼まれたので資材の加工は引き受けてくれましたが、作業している間にキャンプ周辺のモンスターを退治していろと言われました。	에뒤나스는 비석이 부서졌다는 이야기를 듣더니 기분이 좋지 않아진 모양입니다. 어쨌든 다미요나스가 시킨 일이니 자재를 다듬어주기는 하겠지만, 그 동안 캠프 주변을 위협하는 몬스터들이나 정리해 달라는 말을 하고 있습니다.	QUEST_LV_0100_20151001_009130	It seems that Eduinas is not feeling well after hearing that the sanctum has been destroyed. He would polish the materials since Damijonas requested so, but he told you to defeat the monsters that are wandering around the camp.	에뒤나스는 성소가 부서졌다는 이야기를 듣더니 기분이 좋지 않아진 모양입니다. 어쨌든 다미요나스가 시킨 일이니 자재를 다듬어주기는 하겠지만, 그 동안 캠프 주변을 위협하는 몬스터들이나 정리해 달라는 말을 하고 있습니다.	
QUEST_UNUSED_20151022_001575	エデュナスに報告	에뒤나스에게 돌아가 보고	QUEST_LV_0100_20151001_009131	Return to Eduinas	에뒤나스에게 돌아가 보기	
QUEST_UNUSED_20151022_001576	アナストス派の野営地へ行く	아나스토스파의 야영지 찾아가기	QUEST_LV_0100_20151001_009139	Go to the camp of Anastopa	아나스토스파의 캠프 찾아가기	
QUEST_UNUSED_20151022_001577	どうやらアルビナスは何やら怪しいです。アナストス派の野営地へ行ってアルビナスという人について尋ねてみましょう。	아무래도 알비나스가 수상합니다. 아나스토스파의 야영지로 가서 알비나스라는 사람에 대해 물어보세요.	QUEST_LV_0100_20151001_009140	As Damijonas has told you, let's go to the camp of Anastos if there is someone called Albinas in Anastos.	다미요나스가 말 한 대로 아나스토스파에는 정말 알비나스라는 인물이 없는지 알아보러 아나스토스파의 캠프로 가 보세요.	
QUEST_UNUSED_20151022_001578	研究資料を取り戻す	연구자료 되찾기	QUEST_LV_0100_20151001_009141	Retrieve the research materials	연구자료 되찾아 오기	
QUEST_UNUSED_20151022_001579	ゲダスの大事な研究資料を取り戻せば、アルビナスなどに関する情報が手に入るかもしれません。周辺のモンスターたちから研究資料を取り戻してください。ただ退治するだけでも取り戻せますが、特にたくさんの資料を持っているモンスターたちをスペースバーで確認することができます。	게다스의 일을 빨리 도와야 알비나스에 대한 정부를 얻을 수 있을 것 같습니다. 주변 몬스터에게서 게다스의 연구자료를 되찾아 주세요. 어떤 몬스터는 스페이스바로 확인하면 훨씬 더 많은 자료를 가지고 있을 수도 있습니다.	QUEST_LV_0100_20151001_009142	It seems that you will have to bring important materials to Gedas to obtain some information regarding Albinas. Please find the research materials from the monsters nearby. You would be able to obtain them by defeating them, but it will be helpful to press the space bar key to check which monsters has many research documents.	게다스에게 중요한 연구자료들을 되찾아 와야, 알비나스 등에 대한 정보를 얻을 수 있을 듯 합니다. 주변 몬스터들로부터 연구자료를 되찾아 오세요. 그냥 처치해도 되찾을 수 있긴 하지만, 특히 많은 자료들을 가지고 있는 몬스터들을 스페이스바로 확인하면 훨씬 많은 자료를 되찾을 수 있습니다.	
QUEST_UNUSED_20151022_001580	ゲダスに届ける	게다스에게 전달	
QUEST_UNUSED_20151022_001581	炎弾粉材料の収集	불꽃탄 가루 재료 수집	QUEST_LV_0100_20151001_009147	Find the materials for the danger signal bomb	위험신호탄 재료 구하기	
QUEST_UNUSED_20151022_001582	ゲダスはアルビナスの正体を暴くために、調べてみると言います。仲間を調査に行かせる際、身辺に危険が生じた時に備えて危険信号弾を用意しなければならないので、その材料を集めてほしいそうです。モンスターたちから危険信号弾の材料である炎弾の粉を集めてください。	게다스는 알비나스의 정체를 조사하기 위해 동료를 보내겠다고 합니다. 동료가 위험에 처할 때를 대비해 신호탄을 준비해 줘야 하니, 그 재료를 구해 오라고 합니다. 몬스터로부터 신호탄의 재료인 불꽃탄 가루를 구해 오세요.	QUEST_LV_0100_20151001_009148	Gedas told you that in order to find the identity of Albinas, he would investigate the true nature behind him. When you send your colleagues to investigate the true nature, signal bombs are needed in case they fall in danger so you were asked to obtain the materials for the signal bombs. Obtain Flame Bomb powder which is a material to make signal bombs from the monsters.	게다스는 알비나스의 정체를 알아내기 위해, 진상을 조사해 보겠다고 했습니다. 진상 조사에 동료를 보낼 때 신변에 위협이 생겼을 경우를 대비한 위험신호탄을 준비해 줘야 하니, 그 재료를 구해 오라고 합니다. 몬스터들로부터 위험신호탄의 재료인 불꽃탄 가루를 구해 오세요.	
QUEST_UNUSED_20151022_001583	信号弾と調査についてゲダスと話してみましょう。	신호탄과 진상 조사에 대해, 게다스에게 물어 보세요.	QUEST_LV_0100_20151001_009152	Ask Gedas about signal bombs and the investigation.	위험신호탄과 진상 조사에 대해, 게다스에게 물어 보세요.	
QUEST_UNUSED_20151022_001584	ゲダスは調査結果が来るまでの間に、このキャンプに来たばかりのアナストス派バルテに会ってみろと言います。彼女がここへ来る途中で何か見なかった尋ねてみましょう。	게다스는 조사 결과가 올 동안, 얼마 전 이 곳 캠프에 도착한 아나스토스파 일원인 바르테를 만나 보라고 합니다. 그녀가 이 곳에 오면서 본 것이 없는지 물어 보는 것이 좋겠습니다.	
QUEST_UNUSED_20151022_001585	マジバ墓地のモンスターから手がかり収集	마지바 묘지의 몬스터에게서 단서 수집	QUEST_LV_0100_20151001_009160	Obtain some clues from the monsters	몬스터에게서 단서 구하기	
QUEST_UNUSED_20151022_001586	皮の切れ端をバルテに届ける	가죽 조각을 바르테에게 전달	QUEST_LV_0100_20151001_009162	Bring the pieces of the leather to Barte	가죽 조각을 바르테에게 갖고 가기	
QUEST_UNUSED_20151022_001587	モンスターから皮の切れ端収集	몬스터에게서 가죽 조각 수집	
QUEST_UNUSED_20151022_001588	皮の紋様についてゲダスに伝える	가죽의 문양에 대해 게다스에게 알려 주기	
QUEST_UNUSED_20151022_001589	バルテは皮に刻まれた紋様は魔族ヴァイガのものだと言います。このことをゲダスに知らせてください。	바르테는 가죽에 새겨진 문양은 마족 바이가의 것이라고 합니다. 이 사실을 게다스에게 알려 주세요.	
QUEST_UNUSED_20151022_001590	ネストス派のエデュナスに協力を要請する	네스토스파의 에뒤나스에게 도움 요청	
QUEST_UNUSED_20151022_001591	ゲダスは魔族と戦うにはネストス派の協力が必要だと言います。ネストス派のキャンプにいるエデュナスに協力を要請してみてください。	게다스는 마족을 상대하기 위해선 네스토스파의 도움이 필요하다고 합니다. 네스토스파의 캠프에 있는 에뒤나스에게 도움을 요청해 보세요.	
QUEST_UNUSED_20151022_001592	リウガス進入路へファビユスを助けに行く	리우가스 진입로로 파비유스를 구하러 가기	QUEST_LV_0100_20151001_009172	Go save Fabijus	파비유스를 구하러 가기	
QUEST_UNUSED_20151022_001593	ファビユスを助けてアルビナスを倒すため、最初にアルビナスと会ったリウガス進入路へ行ってみましょう。	파비유스를 구하고 알비나스를 처치하기 위해, 처음 알비나스를 만났던 곳인 리우가스 진입로로 가 봅시다.	QUEST_LV_0100_20151001_009173	Let's go to the place where you met Albinas for the first time to save Fabijus and defeat Albinas.	파비유스를 구하고 알비나스를 처치하기 위해, 처음 알비나스를 만났던 곳으로 가 봅시다.	
QUEST_UNUSED_20151022_001594	アルビナス退治	알비나스 처치	QUEST_LV_0100_20151001_009174	Defeat Albinas	알비나스 처치하기	
