QUEST_LV_0500_20190419_000001	I would rather have someone else do it if it's something that absolutely needs doing.{nl}Why does it always have to be me?	누군가는 해야 할 일이면 다른 사람이 했으면 좋겠어요.{nl}왜 저한태 이런 걸 시키는 걸까요.				케도라 상단원 이네타
QUEST_LV_0500_20210809_000901	这样可以吗？{nl}两位真的很可靠。{nl}那我们在帕欧皮斯渡口前见吧。	그래 주시겠습니까?{nl}두 분이 계셔서 정말 든든하군요.{nl}그럼 파우피스 나루 앞에서 뵙겠습니다.				오르샤 피해복구반 단원
QUEST_LV_0500_20210809_000902	果然很值得信赖啊！{nl}我把容易藏人的地方告诉你们。	역시 믿음직스럽군요!{nl}제가 사람들이 숨어있을 만한 곳을 알려드리겠습니다.				오르샤 피해복구반 단원
QUEST_LV_0500_20210809_000903	那就万事拜託了。{nl}我就相信二位，先走一步。	그럼 잘 부탁드립니다.{nl}두 분만 믿고 저는 먼저 가보겠습니다.				오르샤 피해복구반 단원
QUEST_LV_0500_20210809_000904	别磨磨蹭蹭的，快点把事情做完。	꾸물거리지 말고 어서 일을 끝내자.				파야우타
QUEST_LV_0500_20210809_000905	嗯…{nl}那再多搜查一些这附近吧。	그래..{nl}그럼 좀 더 이 근처를 수색해볼까.				파야우타
QUEST_LV_0500_20210809_000906	总觉得能发现我在找的东西。	뭔가 내가 찾는 걸 발견할 수 있을 거 같아.				파야우타
QUEST_LV_0500_20210809_000907	圣者的祈祷所{nl}你有听过吗？	자네,{nl}성자의 기도소에 대해 들어본 적이 있는가?				채플린 마스터
QUEST_LV_0500_20210809_000908	是传说中的人物大贤者西尔韦斯特罗梅伊班生前经常进行祈祷的神圣之地。	전설적인 인물이셨던 대현자 실베스트로 메이번께서 살아생전 늘 기도를 올리시던 신성한 장소이지.				채플린 마스터
QUEST_LV_0500_20210809_000909	我不知道那个地方准确位于哪裡。{nl}只要梅伊班自己不愿意，谁都看不见祈祷所的。{nl}据说就算现在梅伊班离开这世间已久，情况还是一样。	그곳이 정확히 어디에 있는지는 모르네.{nl}메이번께서 스스로 바라지 않는 한 그 누구에게도 기도소의 모습은 보이지 않거든.{nl}메이번께서 이 세상을 떠난 지 오랜 지금까지도 마찬가지라네.				채플린 마스터
QUEST_LV_0500_20210809_000910	但我告诉你这件事是有原因的。{nl}神树之日当时，钢弩手大师比利乌斯和他的家人们在欧勒夏近郊的加桥森林。{nl}那时他们被强悍的魔族追赶著，结果魔族和他的家人一起被捲入一阵奇怪的爆炸后，人便消失得无影无踪。	그러나, 자네에게 이런 이야기를 하는 이유가 있네.{nl}신수의 날 당시 아발리스터 마스터인 빌리우스와 그 가족들이 오르샤 근방의 덧댄다리 숲에 있었네.{nl}그 당시 강력한 마족에게 쫓기다가 그의 가족들과 마족이 함께 의문의 폭발에 휩 싸이고는 감쪽같이 사라졌다고 하지.				채플린 마스터
QUEST_LV_0500_20210809_000911	传说圣者的祈祷所是仿造梅伊班得到叙品的地方建成的。{nl}而那个地方就是现在被称为梅伊班大修道院中的光荣礼堂。	성자의 기도소는 메이번께서 서품을 받았던 장소를 본따 만들었다고 전해지네.{nl}바로 그 장소가 지금은 메이번 대수도원으로 불리는 곳의 영광의 홀이라네.				채플린 마스터
QUEST_LV_0500_20210809_000912	刚好比利乌斯的家人消失的地点与梅伊班大修道院地理位置上颇接近。{nl}万一那裡是圣者的祈祷所的话…{nl}我觉得事情会发生，肯定是梅伊班的意思。	마침, 빌리우스의 가족들이 사라진 지점과 메이번 대수도원은 지리적으로 꽤 가깝지.{nl}만약 그곳이 성자의 기도소라면..{nl}분명 메이번님의 뜻으로 그런 일이 벌어진 거로 생각하네.				채플린 마스터
QUEST_LV_0500_20210809_000913	刚好比利乌斯听到了欧勒夏的情况，前往了加桥森林，你去见见他怎麽样？	마침 빌리우스가 오르샤의 상황을 듣고 덧댄다리 숲으로 갔으니 그를 만나보는 게 어떻겠나?				채플린 마스터
QUEST_LV_0500_20210809_000914	好主意。{nl}比利乌斯不像外表那样，他心裡一定有很大的负担。	좋은 생각일세.{nl}빌리우스는 겉과 달리 마음속에 큰 짐을 지니고 있을게야.				채플린 마스터
QUEST_LV_0500_20210809_000915	快去见他吧。	어서 가서 그를 만나보게나.				채플린 마스터
QUEST_LV_0500_20210809_000916	圣者的祈祷所？	성자의 기도소?				아발리스터 마스터
QUEST_LV_0500_20210809_000917	也就是说，那个魔族说不定还活著。	그렇다면 아직 그 마족이 살아 있을지도 모른다는 말이구나.				아발리스터 마스터
QUEST_LV_0500_20210809_000918	既然这样，我很乐意寻求求助。{nl}事到如今，我已经不奢望家人还活著了。	그렇다면 기꺼이 도움을 청할게.{nl}이제 와서 가족들이 살아있기까지는 바라지 않아.				아발리스터 마스터
QUEST_LV_0500_20210809_000919	只是，{nl}万一那个魔族逃出那裡…{nl}欧勒夏会在一瞬间变成废墟。	다만,{nl}그 마족이 만에 하나 그곳을 빠져나오게 된다면..{nl}오르샤는 순식간에 쑥대밭이 될 거야.				아발리스터 마스터
QUEST_LV_0500_20210809_000920	做好万全准备再出发吧。	단단히 준비하고 출발하자.				아발리스터 마스터
QUEST_LV_0500_20210809_000921	如果是梅伊班祈祷了一辈子的地方…{nl}我想那一定是个神圣之力不输给大圣堂或供奉女神之圣所的圣域。	메이번께서 평생을 기도하던 장소라면..{nl}분명 대성당이나 여신을 모시는 성소에 버금가는 신성력이 존재하는 성역일걸세.				채플린 마스터
QUEST_LV_0500_20210809_000922	如果是那种地方，就算自神树之日发生已经过了几年，比利乌斯的家人说不定还是活著。{nl}魔族可能也一样就是了…	그런 장소라면 신수의 날로부터 몇 년이 지난 지금도 여전히 빌리우스의 가족들이 살아있을지도 모를 일이지.{nl}어쩌면 그 마족도 마찬가지겠지만..				채플린 마스터
QUEST_LV_0500_20210809_000923	你快去找比利乌斯吧。{nl}我听说比利乌斯在加桥森林。	어서 가서 빌리우스를 찾아보게.{nl}빌리우스는 덧댄다리 숲에 있다고 들었네.				채플린 마스터
QUEST_LV_0500_20210809_000924	我是听到欧勒夏的状况来帮忙的。{nl}这裡也是埋葬我家人的地方。{nl}不能让任何魔族夺走。	오르샤의 상황을 듣고 도우러 왔어.{nl}여긴 내 가족들의 무덤이기도 해.{nl}그 어떤 마족에게도 넘겨줄 수 없어.	QUEST_20200128_011902	我在这裡帮忙修女院的工作。{nl}只要哪裡需要帮忙，无论何时我都会过去。	지금은 여기서 수녀원의 일을 돕고 있어.{nl}도움이 필요한 곳이 있다면 언제든지 달려갈 생각이야.	아발리스터 마스터
QUEST_LV_0500_20210809_000925	差点就大事不妙了。	하마터면 큰일 날 뻔했어.				파야우타
QUEST_LV_0500_20210809_000926	虽然不清楚我是怎麽破坏注视者的弓的…	내가 어떻게 주시자의 활을 파괴했는지는 잘 모르겠지만..				파야우타
QUEST_LV_0500_20210809_000927	帕乌鲁斯的灵魂最后是被注视者带走的吗？	파울루스의 영혼은 결국 주시자가 가져간 거지?				파야우타
QUEST_LV_0500_20210809_000928	赶紧准备前往德慕尔吧。	서둘러 델무어로 갈 준비를 하자.				파야우타
QUEST_LV_0500_20210809_000929	你可以替我把在这裡收集的证据交给欧勒夏领主吗？{nl}准备好之后在德慕尔再见吧。	나 대신 오르샤 영주에게 여기서 모은 증거품들을 전해줄래?{nl}준비되면 델무어에서 다시 만나자.				파야우타
QUEST_LV_0500_20210809_000930	出示证据给欧勒夏的领主伊内沙黑蒙戴伊	오르샤의 영주인 이네사 해먼데일에게 증거품들을 보여주자				PC
QUEST_LV_0500_20210809_000931	真的谢谢你替处于危机的欧勒夏费心。	위기에 처한 오르샤를 위해서 애써주셔서 정말 감사합니다.				이네사 해먼데일
QUEST_LV_0500_20210809_000932	意思是你在亚夏克地牢裡发现了这些。	이것들을 아샤크 지하 감옥에서 발견했다는 말씀이시군요.				이네사 해먼데일
QUEST_LV_0500_20210809_000933	谢谢你。{nl}一想到自己无法让无辜的百姓免于魔族残忍的实验，我就觉得很惭愧…	감사합니다.{nl}마족의 반인격적인 실험으로부터 무고한 백성들의 목숨을 지키지 못했다고 생각하니 면목이 없군요..				이네사 해먼데일
QUEST_LV_0500_20210809_000934	我得做好去德慕尔的万全准备。{nl}请启示者务必为我们打头阵。	델무어로 가기 위해 만반의 준비를 해야겠습니다.{nl}부디, 계사자께서 우리의 선봉에 서주시기를 바랍니다.				이네사 해먼데일
QUEST_LV_0500_20210809_000935	启示者。{nl}奇雷恩地方的帕欧皮斯渡口有个地方竖立著巨大克鲁比那屏障，你有看见吗？	계시자님.{nl}키렌 지방의 파우피스 나루 한쪽에 거대한 크루비나 장벽이 솟아오른 걸 혹시 보셨습니까?				이네사 해먼데일
QUEST_LV_0500_20210809_000936	那裡是过去与亚夏克地牢1层入口相连的路。{nl}那种地方怎麽会…{nl}我觉得真的是太不寻常的现象了。	그곳은 과거 아샤크 지하 감옥의 1층의 입구와 이어져 있던 길입니다.{nl}그런 곳에 어째서..{nl}너무나도 부자연스러운 현상이라고 생각합니다.				이네사 해먼데일
QUEST_LV_0500_20210809_000937	我也是可以交给其他人调查，{nl}但那极不寻常的巨大克鲁比那就是让我有种不好的预感。	다른 이에게 조사를 맡길 수도 있겠지만,{nl}유독 심상치 않은 커다란 크루비나인만큼 위험한 예감이 듭니다.				이네사 해먼데일
QUEST_LV_0500_20210809_000938	希望启示者你务必帮忙调查。	계시자님께서 부디 조사해주셨으면 합니다.				이네사 해먼데일
QUEST_LV_0500_20210809_000939	谢谢你爽快地答应帮忙。{nl}虽然克鲁比那屏障挡住了亚夏克地牢 1层的入口，{nl}但只要藉由小路，就可以进去亚夏克地牢2层了。	군말 없이 협조해주셔서 감사합니다.{nl}크루비나 장벽이 아샤크 지하 감옥 1층의 입구를 막고 있지만, {nl}샛길을 통한다면 아샤크 지하 감옥 2층으로 진입하실 수 있을 겁니다.				이네사 해먼데일
QUEST_LV_0500_20210809_000940	你先调答看看巨大克鲁比那屏障，再进去亚夏克地牢2层比较好。	거대 크루비나 장벽을 먼저 조사해보시고 아샤크 지하 감옥 2층으로 진입하시는 게 좋을 겁니다.				이네사 해먼데일
QUEST_LV_0500_20210809_000941	巨大克鲁比那屏障挡住了去亚夏克地牢1层的路	거대한 크루비나 장벽이 아샤크 지하 감옥 1층으로 가는 길을 막아서고 있다				PC
QUEST_LV_0500_20210809_000942	若能透过小路，你就可以进入亚夏克地牢2层了。	샛길을 통한다면 아샤크 지하 감옥 2층으로 진입하실 수 있을 겁니다.				이네사 해먼데일
QUEST_LV_0500_20210809_000943	启示者？	계시자?				파야우타
QUEST_LV_0500_20210809_000944	你就是被称为启示者的人啊。	당신은 계시자라 불리는 사람이군요.				파울루스
QUEST_LV_0500_20210809_000945	注视者是这麽称呼的，我偶尔会听到关于这些人的事。{nl}听说是梦到了拉伊玛女神的梦吧？{nl}你好像跟我妹妹帕亚乌塔有缘份啊。	간혹 주시자가 그렇게 불리는 사람들에 대한 이야기를 한 적이 있습니다.{nl}라이마 여신의 꿈을 꾼 사람들이라지요?{nl}제 동생 파야우타와 인연이 있으신 듯하네요.				파울루스
QUEST_LV_0500_20210809_000946	如果你是来调查这裡的，可以帮帮我的妹妹吗？{nl}我被跟随注视者的魔族看到没有什麽好处。	혹시 이곳을 조사하러 오신 거라면 제 동생을 도와주시겠습니까?{nl}저는 주시자를 따르는 마족들에게 보여서 좋을 게 없습니다.				파울루스
QUEST_LV_0500_20210809_000947	周围的魔族清得差不多了。{nl}这样应该能进到更深层的地方。	주변의 마족들은 이제 정리가 된 거 같네.{nl}이 정도면 좀 더 깊이 들어갈 수 있겠어.				파야우타
QUEST_LV_0500_20210809_000948	你看此处魔族们的衣著。{nl}很像鍊金术士和瘟疫医生。	여기 있는 마족들의 복장을 봐봐.{nl}알케미스트나 플레이그 닥터랑 비슷한 느낌이야.				파야우타
QUEST_LV_0500_20210809_000949	肯定和帕乌鲁斯说的实验有关。	파울루스가 말한 실험과 분명 연관이 있어.				파야우타
QUEST_LV_0500_20210809_000950	说不定能从他们身上找到什麽。	녀석들에게서 뭐라도 찾을 수 있을지도 몰라.				파야우타
QUEST_LV_0500_20210809_000951	莫克斯拉手上应该有什麽。{nl}打倒他们，看看他们的随身物吧。	모크슬라들이 뭐라도 가지고 있을 거야.{nl}녀석들을 잡아서 소지품을 보자.				파야우타
QUEST_LV_0500_20210809_000952	关于人类的研究资料…{nl}这裡面重複的内容真不少。{nl}这个样子应该够了。	인간에 관한 연구 자료..{nl}이 중에서도 겹치는 내용이 꽤 있네.{nl}이 정도면 충분한 거 같아.				파야우타
QUEST_LV_0500_20210809_000953	证物由我拿著吧。	증거물들은 내가 가지고 있을게.				파야우타
QUEST_LV_0500_20210809_000954	帕乌鲁斯应该在附近。{nl}去找找看帕乌鲁斯。	근처에 파울루스가 있을 거야.{nl}파울루스를 찾아보자.				파야우타
QUEST_LV_0500_20210809_000955	你平安回来啦。{nl}帕亚乌塔，谢谢你代替我这个哥哥。	무사히 들어오셨군요.{nl}파야우타, 이 오빠를 대신해줘서 정말 고맙다.				파울루스
QUEST_LV_0500_20210809_000956	启示者。{nl}这附近的书柜是莫克斯拉们保管研究记录和所需资料的地方。	계시자님.{nl}이 근처에 보이시는 책장들은 모크슬라들이 연구의 기록지나 필요한 자료들을 보관하는 곳입니다.				파울루스
QUEST_LV_0500_20210809_000957	应该会有那个可怕实验所需的东西。	분명히 그 끔찍한 실험을 위해 필요했을 무언가가 있을 겁니다.				파울루스
QUEST_LV_0500_20210809_000958	你找到资料后再过来这裡。{nl}我会暂时先躲避。	자료를 찾으시면 다시 이곳으로 와주세요.{nl}저는 잠시 피해 있겠습니다.				파울루스
QUEST_LV_0500_20210809_000959	奎普博学者的研究吗…	큅메이지의 연구라..				파울루스
QUEST_LV_0500_20210809_000960	奎普博学者是变成魔族的人类。{nl}因为注视者利用克鲁比那强行进行了将人类变成魔族的实验…	큅 메이지는 마족이 된 인간이죠.{nl}주시자는 크루비나를 이용해 인간을 마족으로 만드는 실험을 강행했으니..				파울루스
QUEST_LV_0500_20210809_000961	我想那份资料会成为确实的证据。	그 자료는 확실한 증거가 될 겁니다.				파울루스
QUEST_LV_0500_20210809_000962	这份研究资料也由我来保管。	이 연구 자료도 내가 보관하고 있을게.				파야우타
QUEST_LV_0500_20210809_000963	因实验牺牲的人们，他们的随身物品应该在莫克斯拉们手上。	실험에 희생당한 사람들의 소지품을 모크슬라들이 가지고 있을 겁니다.				파울루스
QUEST_LV_0500_20210809_000964	他们有将东西塞满自己袋子的习性。{nl}不过他们并不细心，很常掉东掉西的。	녀석들은 자기 주머니에 물건을 채워 넣는 습성이 있습니다.{nl}하지만 꼼꼼한 녀석들은 아니라 바닥에 곧, 잘 흘리고 다닙니다.				파울루스
QUEST_LV_0500_20210809_000965	请从掉在地上的莫克斯拉的袋子中，寻找死者们的随身物品。	바닥에 떨어진 모크슬라들의 주머니에서 죽은 사람들의 소지품을 찾아보세요.				파울루스
QUEST_LV_0500_20210809_000966	因实验而死亡的人若是贵族，王室一定会紧张。{nl}中央通道是 莫克斯拉常走的地方，应该很容易能找到袋子。	실험으로 죽은 사람들이 귀족이라면, 왕실에서도 예민한 반응을 보일 겁니다.{nl}중앙 통로는 모크슬라들이 자주 지나다니는 곳이니 주머니를 쉽게 찾으실 수 있을 겁니다.				파울루스
QUEST_LV_0500_20210809_000967	还有，去检查室应该会有名为灵魂束缚剂的重要研究资料。{nl}我们在那裡见吧。	그리고 검사실에 가면 영혼 구속제라는 중요한 연구 재료가 보관되어 있을 겁니다.{nl}그곳에서 뵙죠.				파울루스
QUEST_LV_0500_20210809_000968	想到王国都要灭亡了还带上宝石，就觉得有点可笑。	왕국이 무너지는 와중에도 보석이나 챙기고 있었다고 생각하니 조금은 우습네.				파야우타
QUEST_LV_0500_20210809_000969	给我吧，我保管。	내게 줘, 보관하고 있을게.				파야우타
QUEST_LV_0500_20210809_000970	帕乌鲁斯说有个叫灵魂束缚剂的重要研究资料在这上方的检查室。	파울루스는 영혼 구속제라는 중요한 연구 재료가 이 위에 있는 검사실에 있다고 했어.				파야우타
QUEST_LV_0500_20210809_000971	赶紧去检查室吧。	서둘러 검사실로 가자.				파야우타
QUEST_LV_0500_20210809_000972	灵魂束缚剂应该放在检查室裡。	영혼 구속제는 검사실에 보관되어 있을 거야.				파야우타
QUEST_LV_0500_20210809_000973	太好了。{nl}确认看看保管箱吧。	다행이야.{nl}보관함을 확인해 보자.				파야우타
QUEST_LV_0500_20210809_000974	奇怪…{nl}为什麽没有任何反应？	이상해..{nl}왜 아무 반응도 없는 거지?				파야우타
QUEST_LV_0500_20210809_000975	帕乌鲁斯的灵魂平安回来了	파울루스의 영혼이 무사히 돌아왔다				PC
QUEST_LV_0500_20210809_000976	居然…{nl}看来我的灵魂破碎了…	이런..{nl}제 영혼이 부서졌었나 보군요..				파울루스
QUEST_LV_0500_20210809_000977	帕亚乌塔，抱歉让你担心了。{nl}也谢谢启示者。	파야우타, 걱정시켜서 미안하구나.{nl}계시자님께도 감사합니다.				파울루스
QUEST_LV_0500_20210809_000978	这前方有通往亚夏克地牢隔离区域的入口。{nl}只是裡面有个叫莫克斯拉 巴尔道勃斯的傢伙，他是莫克斯拉们的头目，应该不会太容易。	이 앞은 아샤크 지하 감옥 격리 구역으로 통하는 입구가 있습니다.{nl}그러나, 모크슬라 발도바스라는 모크슬라들의 우두머리가 그 안에 있어서 쉽지 않을 겁니다.				파울루스
QUEST_LV_0500_20210809_000979	我觉得把莫克斯拉 巴尔道勃斯引过来这边，然后趁机通过比较好。{nl}由启示者你去引诱巴尔道勃斯，{nl}我和帕亚乌塔会先进入隔离区域，并在那裡清出一条路，方便你从后面跟上。	모크슬라 발도바스를 이쪽으로 불러들이고 그 사이에 통과하는 게 좋겠습니다.{nl}계시자님께서 발도바스를 유인해주신다면,{nl}파야우타와 제가 먼저 격리 구역으로 진입해 계시자님이 무사히 따라 올 수 있도록 그곳을 정리해두겠습니다.				파울루스
QUEST_LV_0500_20210809_000980	他失去意识了{nl}确认帕亚乌塔的状态吧	의식을 잃었다{nl}파야우타의 상태를 확인하자				PC
QUEST_LV_0500_20210809_000981	抱歉…{nl}我大意了。	미안..{nl}방심했어.				파야우타
QUEST_LV_0500_20210809_000982	帕乌鲁斯呢？	파울루스는?				파야우타
QUEST_LV_0500_20210809_000983	身体不听使唤…{nl}你还好吗？	몸이 말을 듣지 않아..{nl}너는 괜찮은 거야?				파야우타
QUEST_LV_0500_20210809_000984	拜託你。{nl}别让注视者跑了。	부탁이야.{nl}주시자를 놓치지 마.				파야우타
QUEST_LV_0500_20210809_000985	虽然帕乌鲁斯背叛了我们，但他是我的家人。{nl}帮我找回帕乌鲁斯的灵魂。	비록 우리를 배신했지만 파울루스는 내 가족이야.{nl}파울루스의 영혼을 되찾아 줘.				파야우타
QUEST_LV_0500_20210809_000986	要是启示者你用控制杆引诱巴尔道勃斯，{nl}我和帕亚乌塔会先进入隔离区域做清理，方便你能跟上。	계시자님께서 레버를 사용해 발도바스를 유인해주신다면,{nl}파야우타와 제가 먼저 격리 구역으로 진입해 계시자님이 따라 올 수 있도록 그곳을 정리해두겠습니다.				파울루스
QUEST_LV_0500_20210809_000987	最好和帕亚乌塔分成两边包抄，让疯狂马鲁若斯逃不出去。{nl}你选择想要的方向先出发吧。	광기의 마르녹스가 도망가지 못하도록 파야우타와 양쪽으로 나뉘어 녀석을 몰아넣는 게 좋습니다.{nl}원하시는 방향으로 먼저 출발하시죠.				파울루스
QUEST_LV_0500_20210809_000988	谜样说书人	의문의 이야기꾼				
QUEST_LV_0500_20210809_000989	{#FF0000}※ 这裡是英雄谭导览任务。{/}{nl}启示者你好。	{#FF0000}※ 영웅담 진행을 위한 튜토리얼 퀘스트입니다.{/}{nl}계시자 님 안녕하세요?				의문의 이야기꾼
QUEST_LV_0500_20210809_000990	我有事情想说给启示者听，所以请你过来。	계시자님에게 들려 드리고 싶은 이야기가 있어서 계시자님을 불렀습니다.				의문의 이야기꾼
QUEST_LV_0500_20210809_000991	你想知道吗？	어떠실까요?				의문의 이야기꾼
QUEST_LV_0500_20210809_000992	[英雄谭] 无法留下的事	[영웅담] 남지 못한 이야기들				
QUEST_LV_0500_20210809_000993	我想知道	이야기가 궁금하다고 한다				
QUEST_LV_0500_20210809_000994	藏于地下的那些秘密(1)	지하에 감춘 비밀들(1)				
QUEST_LV_0500_20210809_000995	藏于地下的那些秘密(2)	지하에 감춘 비밀들(2)				
QUEST_LV_0500_20210809_000996	我无法相信帕乌鲁斯	파울루스를 믿을 수 없다고 한다				
QUEST_LV_0500_20210809_000997	藏于地下的那些秘密(3)	지하에 감춘 비밀들(3)				
QUEST_LV_0500_20210809_000998	暂时休息一下吧	잠시 쉬자고 한다				
QUEST_LV_0500_20210809_000999	藏于地下的那些秘密(4)	지하에 감춘 비밀들(4)				
QUEST_LV_0500_20210809_001000	我会先做其他的事	다른 일을 먼저 하겠다고 한다				
QUEST_LV_0500_20210809_001001	藏于地下的那些秘密(5)	지하에 감춘 비밀들(5)				
QUEST_LV_0500_20210809_001002	藏于地下的那些秘密(6)	지하에 감춘 비밀들(6)				
QUEST_LV_0500_20210809_001003	藏于地下的那些秘密(7)	지하에 감춘 비밀들(7)				
QUEST_LV_0500_20210809_001004	赶快去确认吧	어서 확인하자고 한다				
QUEST_LV_0500_20210809_001005	抱歉，请再等等	미안하지만 기다려달라고 한다				
QUEST_LV_0500_20210809_001006	藏于地下的那些秘密들(8)	지하에 감춘 비밀들(8)				
QUEST_LV_0500_20210809_001007	受折磨的魔君主	고통받는 마군주				
QUEST_LV_0500_20210809_001008	往右(1)	우측으로(1)				
QUEST_LV_0500_20210809_001009	往右(2)	우측으로(2)				
QUEST_LV_0500_20210809_001010	往左(1)	좌측으로(1)				
QUEST_LV_0500_20210809_001011	往左(2)	좌측으로(2)				
QUEST_LV_0500_20210809_001012	会合	합류				
QUEST_LV_0500_20210809_001013	有尊严的死去(1)	인간다운 죽음(1)				
QUEST_LV_0500_20210809_001014	有尊严的死去(2)	인간다운 죽음(2)				
QUEST_LV_0500_20210809_001015	我拒绝了	기절헀다고 한다				
QUEST_LV_0500_20210809_001016	我会再去确认看看	다시 확인해보겠다고 한다				
QUEST_LV_0500_20210809_001017	追逐传教者(1)	설교자 쫓기(1)				
QUEST_LV_0500_20210809_001018	追逐传教者(2)	설교자 쫓기(2)				
QUEST_LV_0500_20210809_001019	追逐传教者(3)	설교자 쫓기(3)				
QUEST_LV_0500_20210809_001020	追逐传教者(4)	설교자 쫓기(4)				
QUEST_LV_0500_20210809_001021	追逐传教者(5)	설교자 쫓기(5)				
QUEST_LV_0500_20210809_001022	追逐传教者(6)	설교자 쫓기(6)				
QUEST_LV_0500_20210809_001023	追逐传教者(7)	설교자 쫓기(7)				
QUEST_LV_0500_20210809_001024	追逐传教者(8)	설교자 쫓기(8)				
QUEST_LV_0500_20210809_001025	追逐传教者(9)	설교자 쫓기(9)				
QUEST_LV_0500_20210809_001026	追逐传教者(10)	설교자 쫓기(10)				
QUEST_LV_0500_20210809_001027	追逐传教者(11)	설교자 쫓기(11)				
QUEST_LV_0500_20210809_001028	现在需要休息	지금은 쉬어야겠다고 한다				
QUEST_LV_0500_20210809_001029	圣者的祈祷所	성자의 기도소				
QUEST_LV_0500_20210809_001030	询问更多关于圣者的祈祷所的事	성자의 기도소에 대해 더 묻는다				
QUEST_LV_0500_20210809_001031	岔路	갈림길				
QUEST_LV_0500_20210809_001032	王国重建团的委託	왕국 재건단의 부탁				
QUEST_LV_0500_20210809_001033	表明自己是启示者，并乐意帮忙	계시자임을 밝히고 기꺼이 돕겠다고 한다				
QUEST_LV_0500_20210809_001034	莲帕拉沙池塘的魔族们	렘파라사 연못의 마족들				
QUEST_LV_0500_20210809_001035	没有支援我就不干了	지원이 없으면 싫다고 한다				
QUEST_LV_0500_20210809_001036	亲切的面孔	반가운 얼굴				
QUEST_LV_0500_20210809_001037	攻击是最好的防御(1)	최선의 방어는 공격(1)				
QUEST_LV_0500_20210809_001038	我对计画不满意	계획이 마음에 들지 않는다고 한다				
QUEST_LV_0500_20210809_001039	攻击是最好的防御(2)	최선의 방어는 공격(2)				
QUEST_LV_0500_20210809_001040	我来带头	앞장서겠다고 한다				
QUEST_LV_0500_20210809_001041	请前往加桥森林	덧댄다리 숲으로 향하세요				
QUEST_LV_0500_20210809_001042	一切都欠缺的情况	모든 것이 부족한 상황				
QUEST_LV_0500_20210809_001043	我会和帕亚乌塔讨论看看	파야우타와 의논해보겠다고 한다				
QUEST_LV_0500_20210809_001044	没其他办法了	별 수 없다고 한다				
QUEST_LV_0500_20210809_001045	好方法(1)	좋은 방법(1)				
QUEST_LV_0500_20210809_001046	这是个很聪明的想法	천재적인 발상이라고 한다				
QUEST_LV_0500_20210809_001047	我觉得好混乱	혼란스럽다고 한다				
QUEST_LV_0500_20210809_001048	好方法(2)	좋은 방법(2)				
QUEST_LV_0500_20210809_001049	好方法(3)	좋은 방법(3)				
QUEST_LV_0500_20210809_001050	好方法(4)	좋은 방법(4)				
QUEST_LV_0500_20210809_001051	厉害的物资	훌륭한 물자				
QUEST_LV_0500_20210809_001052	我们一起去	같이 가겠다고 한다				
QUEST_LV_0500_20210809_001053	我会去商量看看	의논해보겠다고 한다				
QUEST_LV_0500_20210809_001054	请跟著欧勒夏灾后重建班前往帕欧皮斯渡口	오르샤 피해 복구반을 따라 파우피스 나루로 이동하세요				
QUEST_LV_0500_20210809_001055	另一批受害者	또 다른 피해자들				
QUEST_LV_0500_20210809_001056	我会尽力寻找	최대한 찾아보겠다고 한다				
QUEST_LV_0500_20210809_001057	别漏掉任何一个人	남겨지는 사람이 없도록				
QUEST_LV_0500_20210809_001058	这是没有希望的事	가망 없는 이야기라고 한다				
QUEST_LV_0500_20210809_001059	丧失的记忆	잃어버린 기억				
QUEST_LV_0500_20210809_001060	会再一起行动一阵子	좀 더 함께 다니겠다고 한다				
QUEST_LV_0500_20210809_001061	有人有事情要告诉你	누군가 당신에게 들려줄 이야기가 있습니다				
QUEST_LV_0500_20210809_001062	有个人想告诉启示者你特别的事情	누군가 계시자인 당신에게 특별한 이야기를 해주고 싶어합니다				
QUEST_LV_0500_20210809_001063	请悦读被遗忘的故事序言	잊혀진 이야기의 서문을 읽어보세요				
QUEST_LV_0500_20210809_001064	移动至陌生却又充满熟悉感觉的空间{nl}请仔细聆听说书人的话	낯설기도 하지만 익숙한 느낌이 가득한 공간으로 이동했습니다{nl}이야기꾼의 이야기를 차근차근 들어보세요				
QUEST_LV_0500_20210809_001065	请与说书人对话。	이야기꾼과 대화하세요.				
QUEST_LV_0500_20210809_001066	与说书人对话结束	이야기꾼의 이야기가 끝났습니다				
QUEST_LV_0500_20210809_001067	去见欧勒夏的领主	오르샤의 영주를 만나기				
QUEST_LV_0500_20210809_001068	欧勒夏的领主 伊内沙黑蒙戴伊正在等你{nl}请去找欧勒夏的领主说话{nl}	오르샤의 영주 이네사 해먼데일이 당신을 기다리고 있습니다{nl}오르샤의 영주를 찾아가 이야기를 들어보세요{nl}				
QUEST_LV_0500_20210809_001069	调查挡在亚夏克地牢1层入口的克鲁比那屏障	아샤크 지하 감옥 1층의 입구를 막아선 크루비나 장벽을 조사하기				
